X [s],Quattro sensor 9: EMG.A 9 [V],X [s],Quattro sensor 9: EMG.B 9 [V],X [s],Quattro sensor 9: EMG.C 9 [V],X [s],Quattro sensor 9: EMG.D 9 [V],X [s],Quattro sensor 9: ACC.X 9 [g],X [s],Quattro sensor 9: ACC.Y 9 [g],X [s],Quattro sensor 9: ACC.Z 9 [g],X [s],Quattro sensor 9: GYRO.X 9 [�/,X [s],Quattro sensor 9: GYRO.Y 9 [�/,X [s],Quattro sensor 9: GYRO.Z 9 [�/
0.143307692,2.38E-05,0.143307692,-1.70E-05,0.143307692,-0.000115312,0.143307692,-5.93E-05,0.9315,0.484375,0.9315,-2.1875,0.9315,1.328125,0.9315,-250.1374054,0.9315,-136.3053436,0.9315,-76.7022934
0.144346154,2.53E-05,0.144346154,-8.22E-06,0.144346154,-0.000104402,0.144346154,-0.000135454,0.93825,0.203125,0.93825,-2.390625,0.93825,1.65625,0.93825,-240.8549652,0.93825,-132.885498,0.93825,-75.72518921
0.145384615,3.99E-05,0.145384615,-3.52E-06,0.145384615,-9.75E-05,0.145384615,-4.58E-05,0.945,0.265625,0.945,-2.25,0.945,1.828125,0.945,-213.4961853,0.945,-135.3282471,0.945,-59.11450195
0.146423077,5.46E-05,0.146423077,1.49E-05,0.146423077,-9.74E-05,0.146423077,-0.000132433,0.95175,0.25,0.95175,-2.078125,0.95175,1.921875,0.95175,-196.3969421,0.95175,-126.5343475,0.95175,-31.75572586
0.147461538,4.35E-05,0.147461538,1.63E-05,0.147461538,-0.000102892,0.147461538,4.15E-05,0.9585,0.21875,0.9585,-1.828125,0.9585,2.109375,0.9585,-181.2519073,0.9585,-115.7862625,0.9585,-12.70229053
0.1485,5.66E-05,0.1485,-2.50E-05,0.1485,-0.00014049,0.1485,5.39E-05,0.96525,0.15625,0.96525,-1.71875,0.96525,2.328125,0.96525,-160.7328186,0.96525,-113.3435135,0.96525,-11.23664093
0.149538462,0.000113802,0.149538462,-8.64E-05,0.149538462,-0.000184802,0.149538462,-1.33E-05,0.972,0.03125,0.972,-1.625,0.972,2.453125,0.972,-134.8396912,0.972,-115.2977066,0.972,-6.351145267
0.150576923,6.83E-05,0.150576923,-6.90E-05,0.150576923,-0.000128405,0.150576923,7.55E-06,0.97875,-0.03125,0.97875,-1.546875,0.97875,2.5625,0.97875,-105.0381699,0.97875,-116.2748108,0.97875,1.95419848
0.151615385,2.77E-05,0.151615385,-3.46E-05,0.151615385,-9.63E-05,0.151615385,1.01E-05,0.9855,-0.046875,0.9855,-1.359375,0.9855,2.59375,0.9855,-75.23664093,0.9855,-113.3435135,0.9855,5.374045849
0.152653846,-1.17E-06,0.152653846,-5.40E-05,0.152653846,-8.54E-05,0.152653846,-3.74E-05,0.99225,-0.046875,0.99225,-1.109375,0.99225,2.578125,0.99225,-47.38931274,0.99225,-110.4122162,0.99225,4.39694643
0.153692308,-1.17E-06,0.153692308,-6.75E-05,0.153692308,-7.74E-05,0.153692308,-1.17E-06,0.999,0,0.999,-0.875,0.999,2.703125,0.999,-35.17557144,0.999,-106.0152664,0.999,1.95419848
0.154730769,2.60E-05,0.154730769,-4.01E-05,0.154730769,-7.80E-05,0.154730769,3.52E-06,1.00575,0.09375,1.00575,-0.78125,1.00575,2.859375,1.00575,-9.282443047,1.00575,-96.73282623,1.00575,1.46564889
0.155769231,4.55E-05,0.155769231,-2.80E-05,0.155769231,-6.78E-05,0.155769231,-1.83E-05,1.0125,0.296875,1.0125,-0.71875,1.0125,2.890625,1.0125,19.54198456,1.0125,-80.61068726,1.0125,5.862595558
0.156807692,1.83E-05,0.156807692,-2.48E-05,0.156807692,-6.63E-05,0.156807692,-4.25E-05,1.01925,0.359375,1.01925,-0.734375,1.01925,2.8125,1.01925,48.36641312,1.01925,-52.76335907,1.01925,5.862595558
0.157846154,3.19E-06,0.157846154,-4.25E-05,0.157846154,-7.87E-05,0.157846154,-1.04E-05,1.026,-0.3125,1.026,-1.109375,1.026,2.75,1.026,78.65648651,1.026,-21.98473358,1.026,-0.48854962
0.158884615,-1.06E-05,0.158884615,-8.07E-05,0.158884615,-9.01E-05,0.158884615,7.77E-05,1.03275,-0.21875,1.03275,-1.328125,1.03275,2.578125,1.03275,132.885498,1.03275,-11.72519112,1.03275,69.8625946
0.159923077,-3.24E-05,0.159923077,-9.75E-05,0.159923077,-9.60E-05,0.159923077,3.31E-05,1.0395,-0.15625,1.0395,-0.671875,1.0395,2.03125,1.0395,178.3206177,1.0395,-4.88549614,1.0395,44.45801544
0.160961538,-2.70E-05,0.160961538,-2.05E-05,0.160961538,-9.48E-05,0.160961538,1.83E-05,1.04625,-0.171875,1.04625,-0.9375,1.04625,1.6875,1.04625,212.5190887,1.04625,38.10686874,1.04625,42.99236679
0.162,-7.22E-06,0.162,8.95E-05,0.162,-8.64E-05,0.162,1.53E-05,1.053,0.671875,1.053,-3.0625,1.053,0.546875,1.053,241.3435059,1.053,63.02289963,1.053,38.10686874
0.163038462,-3.19E-06,0.163038462,5.39E-05,0.163038462,-7.87E-05,0.163038462,1.12E-05,1.05975,1.390625,1.05975,-3.1875,1.05975,-0.46875,1.05975,249.6488495,1.05975,53.74045944,1.05975,-0.97709924
0.164076923,9.23E-06,0.164076923,-5.56E-05,0.164076923,-5.25E-05,0.164076923,2.84E-05,1.0665,1.25,1.0665,-1.921875,1.0665,-1.5,1.0665,228.6412201,1.0665,84.51908112,1.0665,34.19847488
0.165115385,3.39E-05,0.165115385,-0.000153582,0.165115385,-2.87E-05,0.165115385,2.58E-05,1.07325,0.125,1.07325,-2.109375,1.07325,-1.34375,1.07325,229.6183167,1.07325,75.72518921,1.07325,16.12213707
0.166153846,3.71E-05,0.166153846,-0.000156603,0.166153846,-1.63E-05,0.166153846,-2.30E-05,1.08,0.15625,1.08,-1.328125,1.08,-1.09375,1.08,218.3816833,1.08,44.94656372,1.08,-8.79389286
0.167192308,2.25E-05,0.167192308,-7.07E-05,0.167192308,-3.36E-06,0.167192308,-2.62E-05,1.08675,0,1.08675,-0.578125,1.08675,-0.390625,1.08675,181.2519073,1.08675,35.66412354,1.08675,-21.98473358
0.168230769,5.04E-06,0.168230769,5.04E-07,0.168230769,4.03E-06,0.168230769,2.06E-05,1.0935,-0.203125,1.0935,-0.578125,1.0935,0.53125,1.0935,165.129776,1.0935,39.5725174,1.0935,-22.96183205
0.169269231,5.04E-07,0.169269231,8.56E-06,0.169269231,1.26E-05,0.169269231,-9.06E-06,1.10025,-0.25,1.10025,-0.125,1.10025,1.296875,1.10025,141.6793823,1.10025,28.33587837,1.10025,-0.48854962
0.170307692,-2.13E-05,0.170307692,-7.60E-05,0.170307692,2.13E-05,0.170307692,-4.52E-05,1.107,0.328125,1.107,0.15625,1.107,1.40625,1.107,123.114502,1.107,24.4274807,1.107,9.282443047
0.171346154,-1.12E-05,0.171346154,-7.89E-05,0.171346154,3.21E-05,0.171346154,1.04E-05,1.11375,0.15625,1.11375,-0.390625,1.11375,0.609375,1.11375,63.51145172,1.11375,21.4961834,1.11375,37.12977219
0.172384615,-2.17E-05,0.172384615,-7.27E-05,0.172384615,4.15E-05,0.172384615,-3.19E-06,1.1205,0.265625,1.1205,-1.375,1.1205,0.109375,1.1205,34.19847488,1.1205,2.44274807,1.1205,37.12977219
0.173423077,-2.90E-05,0.173423077,-7.67E-05,0.173423077,3.42E-05,0.173423077,-7.72E-06,1.12725,0.5625,1.12725,-1.078125,1.12725,0.046875,1.12725,57.16030502,1.12725,-15.63358784,1.12725,33.22137451
0.174461538,-3.94E-05,0.174461538,-5.86E-05,0.174461538,2.58E-05,0.174461538,0.000185809,1.134,0.65625,1.134,-0.796875,1.134,0.109375,1.134,74.25954437,1.134,-9.770992279,1.134,42.99236679
0.1755,-3.84E-05,0.1755,-5.87E-06,0.1755,3.24E-05,0.1755,-6.88E-06,1.14075,0.296875,1.14075,-0.765625,1.14075,0.265625,1.14075,67.41984558,1.14075,2.44274807,1.14075,50.80916214
0.176538462,-2.87E-05,0.176538462,3.51E-05,0.176538462,3.88E-05,0.176538462,-0.000171542,1.1475,0.03125,1.1475,-0.625,1.1475,0.421875,1.1475,55.20610809,1.1475,10.25954151,1.1475,38.10686874
0.177576923,-1.23E-05,0.177576923,-1.56E-05,0.177576923,3.64E-05,0.177576923,2.58E-05,1.15425,0,1.15425,-0.640625,1.15425,0.28125,1.15425,40.54961777,1.15425,16.61068726,1.15425,19.54198456
0.178615385,9.23E-06,0.178615385,-2.50E-05,0.178615385,3.31E-05,0.178615385,-3.78E-05,1.161,0.234375,1.161,-1.03125,1.161,0.15625,1.161,25.40458107,1.161,12.21374035,1.161,10.7480917
0.179653846,2.40E-05,0.179653846,1.36E-05,0.179653846,2.20E-05,0.179653846,4.88E-05,1.16775,0.359375,1.16775,-0.9375,1.16775,0.140625,1.16775,18.56488609,1.16775,7.328244209,1.16775,4.88549614
0.180692308,1.29E-05,0.180692308,1.96E-05,0.180692308,1.86E-05,0.180692308,7.08E-05,1.1745,0.328125,1.1745,-0.875,1.1745,0.140625,1.1745,5.862595558,1.1745,13.19083977,1.1745,9.282443047
0.181730769,-6.88E-06,0.181730769,2.33E-05,0.181730769,1.43E-05,0.181730769,6.60E-05,1.18125,0.15625,1.18125,-1.03125,1.18125,0.265625,1.18125,3.41984725,1.18125,12.21374035,1.18125,0
0.182769231,-1.44E-05,0.182769231,2.72E-05,0.182769231,1.59E-05,0.182769231,7.91E-05,1.188,0.109375,1.188,-0.859375,1.188,0.203125,1.188,-2.931297779,1.188,12.21374035,1.188,-7.328244209
0.183807692,-2.84E-05,0.183807692,3.47E-05,0.183807692,2.17E-05,0.183807692,-0.00013344,1.19475,0.21875,1.19475,-0.9375,1.19475,0.171875,1.19475,0.48854962,1.19475,10.25954151,1.19475,-13.679389
0.184846154,-4.92E-05,0.184846154,1.85E-05,0.184846154,1.39E-05,0.184846154,-4.58E-05,1.2015,0.296875,1.2015,-0.96875,1.2015,0.359375,1.2015,6.351145267,1.2015,9.282443047,1.2015,-16.12213707
0.185884615,-5.57E-05,0.185884615,5.93E-05,0.185884615,2.18E-05,0.185884615,-4.11E-05,1.20825,0.140625,1.20825,-0.890625,1.20825,0.5,1.20825,6.351145267,1.20825,11.23664093,1.20825,-12.70229053
0.186923077,-1.66E-05,0.186923077,4.28E-05,0.186923077,3.94E-05,0.186923077,1.33E-05,1.215,0.15625,1.215,-0.953125,1.215,0.25,1.215,6.8396945,1.215,9.770992279,1.215,-15.1450386
0.187961538,1.66E-05,0.187961538,4.99E-05,0.187961538,4.20E-05,0.187961538,1.83E-05,1.22175,0.359375,1.22175,-1.03125,1.22175,0.125,1.22175,8.305343628,1.22175,8.305343628,1.22175,-20.51908302
0.189,4.11E-05,0.189,5.35E-05,0.189,5.02E-05,0.189,1.66E-05,1.2285,0.328125,1.2285,-0.984375,1.2285,0.1875,1.2285,9.770992279,1.2285,9.282443047,1.2285,-13.679389
0.190038462,1.86E-05,0.190038462,2.92E-05,0.190038462,6.19E-05,0.190038462,2.53E-05,1.23525,0.296875,1.23525,-0.921875,1.23525,0.203125,1.23525,12.21374035,1.23525,8.305343628,1.23525,-12.70229053
0.191076923,1.46E-05,0.191076923,2.85E-06,0.191076923,5.93E-05,0.191076923,-4.08E-05,1.242,0.328125,1.242,-0.828125,1.242,0.28125,1.242,15.63358784,1.242,7.328244209,1.242,-11.23664093
0.192115385,-3.19E-06,0.192115385,8.22E-06,0.192115385,5.34E-05,0.192115385,4.45E-05,1.24875,0.265625,1.24875,-0.96875,1.24875,0.25,1.24875,14.16793919,1.24875,10.25954151,1.24875,-6.8396945
0.193153846,-1.86E-05,0.193153846,4.21E-05,0.193153846,5.12E-05,0.193153846,6.19E-05,1.2555,0.328125,1.2555,-1.0625,1.2555,0.1875,1.2555,12.70229053,1.2555,10.7480917,1.2555,-6.8396945
0.194192308,-2.64E-05,0.194192308,3.17E-05,0.194192308,3.44E-05,0.194192308,-2.47E-05,1.26225,0.328125,1.26225,-0.890625,1.26225,0.3125,1.26225,16.12213707,1.26225,9.282443047,1.26225,-4.88549614
0.195230769,-1.59E-05,0.195230769,-8.39E-07,0.195230769,3.54E-05,0.195230769,-4.85E-05,1.269,0.171875,1.269,-0.890625,1.269,0.296875,1.269,15.63358784,1.269,10.7480917,1.269,-2.44274807
0.196269231,3.52E-06,0.196269231,-1.93E-05,0.196269231,3.81E-05,0.196269231,-0.000116991,1.27575,0.171875,1.27575,-0.90625,1.27575,0.1875,1.27575,13.679389,1.27575,9.282443047,1.27575,-6.351145267
0.197307692,1.68E-07,0.197307692,1.66E-05,0.197307692,3.74E-05,0.197307692,2.17E-05,1.2825,0.3125,1.2825,-0.953125,1.2825,0.203125,1.2825,14.16793919,1.2825,8.305343628,1.2825,-6.351145267
0.198346154,-1.29E-05,0.198346154,1.66E-05,0.198346154,3.81E-05,0.198346154,0.00010457,1.28925,0.28125,1.28925,-0.96875,1.28925,0.265625,1.28925,14.65648842,1.28925,8.79389286,1.28925,-4.88549614
0.199384615,-1.36E-05,0.199384615,1.91E-05,0.199384615,3.74E-05,0.199384615,7.60E-05,1.296,0.3125,1.296,-0.96875,1.296,0.265625,1.296,15.63358784,1.296,8.79389286,1.296,-3.41984725
0.200423077,-2.33E-05,0.200423077,-5.87E-06,0.200423077,2.90E-05,0.200423077,-7.39E-06,1.30275,0.296875,1.30275,-0.875,1.30275,0.328125,1.30275,15.1450386,1.30275,10.25954151,1.30275,-0.48854962
0.201461538,-2.62E-05,0.201461538,-2.84E-05,0.201461538,2.06E-05,0.201461538,-0.000103563,1.3095,0.21875,1.3095,-0.9375,1.3095,0.3125,1.3095,15.1450386,1.3095,9.282443047,1.3095,-1.46564889
0.2025,-2.00E-05,0.2025,4.41E-05,0.2025,1.12E-05,0.2025,1.28E-05,1.31625,0.25,1.31625,-0.921875,1.31625,0.234375,1.31625,14.16793919,1.31625,9.770992279,1.31625,-1.46564889
0.203538462,-2.53E-05,0.203538462,0.00012723,0.203538462,1.02E-05,0.203538462,4.45E-05,1.323,0.234375,1.323,-0.890625,1.323,0.3125,1.323,14.65648842,1.323,9.282443047,1.323,-2.44274807
0.204576923,-1.93E-05,0.204576923,0.000237171,0.204576923,6.55E-06,0.204576923,-1.39E-05,1.32975,0.203125,1.32975,-0.90625,1.32975,0.3125,1.32975,14.65648842,1.32975,9.282443047,1.32975,-1.46564889
0.205615385,-2.87E-05,0.205615385,0.000310353,0.205615385,7.89E-06,0.205615385,-1.46E-05,1.3365,0.203125,1.3365,-1.015625,1.3365,0.1875,1.3365,12.70229053,1.3365,9.770992279,1.3365,-3.908396959
0.206653846,-3.69E-05,0.206653846,0.000323445,0.206653846,7.72E-06,0.206653846,-3.86E-06,1.34325,0.296875,1.34325,-0.921875,1.34325,0.171875,1.34325,12.70229053,1.34325,7.328244209,1.34325,-5.374045849
0.207692308,-3.61E-05,0.207692308,0.00023415,0.207692308,2.18E-06,0.207692308,-7.55E-06,1.35,0.25,1.35,-0.96875,1.35,0.203125,1.35,12.70229053,1.35,7.816793919,1.35,-5.862595558
0.208730769,-4.18E-05,0.208730769,0.000148882,0.208730769,-1.68E-07,0.208730769,1.01E-06,1.35675,0.265625,1.35675,-0.953125,1.35675,0.3125,1.35675,12.70229053,1.35675,6.351145267,1.35675,-5.374045849
0.209769231,-2.97E-05,0.209769231,7.08E-05,0.209769231,-9.57E-06,0.209769231,1.06E-05,1.3635,0.234375,1.3635,-0.859375,1.3635,0.296875,1.3635,13.19083977,1.3635,6.8396945,1.3635,-3.41984725
0.210807692,-2.18E-06,0.210807692,2.64E-05,0.210807692,-2.01E-06,0.210807692,3.96E-05,1.37025,0.25,1.37025,-0.890625,1.37025,0.234375,1.37025,12.21374035,1.37025,7.328244209,1.37025,-5.374045849
0.211846154,2.60E-05,0.211846154,-5.82E-05,0.211846154,3.86E-06,0.211846154,-1.49E-05,1.377,0.28125,1.377,-0.90625,1.377,0.21875,1.377,11.23664093,1.377,8.79389286,1.377,-4.39694643
0.212884615,3.21E-05,0.212884615,-0.000155261,0.212884615,1.26E-05,0.212884615,-2.69E-06,1.38375,0.3125,1.38375,-0.890625,1.38375,0.359375,1.38375,13.19083977,1.38375,8.79389286,1.38375,-0.97709924
0.213923077,1.71E-05,0.213923077,-0.000155261,0.213923077,1.85E-06,0.213923077,-3.54E-05,1.3905,0.25,1.3905,-0.875,1.3905,0.296875,1.3905,12.21374035,1.3905,10.7480917,1.3905,-0.48854962
0.214961538,1.33E-05,0.214961538,-0.000114977,0.214961538,1.26E-05,0.214961538,-0.000206287,1.39725,0.28125,1.39725,-0.953125,1.39725,0.140625,1.39725,11.23664093,1.39725,11.23664093,1.39725,-1.95419848
0.216,1.64E-05,0.216,-0.000144183,0.216,2.57E-05,0.216,-0.00020763,1.404,0.328125,1.404,-0.875,1.404,0.171875,1.404,11.72519112,1.404,11.72519112,1.404,1.95419848
0.217038462,6.88E-06,0.217038462,-0.000153246,0.217038462,2.33E-05,0.217038462,-0.00025127,1.41075,0.265625,1.41075,-0.921875,1.41075,0.234375,1.41075,12.21374035,1.41075,11.23664093,1.41075,2.44274807
0.218076923,8.90E-06,0.218076923,-0.000144518,0.218076923,8.06E-06,0.218076923,-0.000261677,1.4175,0.296875,1.4175,-0.90625,1.4175,0.328125,1.4175,13.19083977,1.4175,12.21374035,1.4175,2.931297779
0.219115385,-3.46E-05,0.219115385,-0.000186816,0.219115385,3.47E-05,0.219115385,-0.000105074,1.42425,0.234375,1.42425,-0.875,1.42425,0.296875,1.42425,13.19083977,1.42425,13.19083977,1.42425,3.41984725
0.220153846,-0.000197894,0.220153846,-0.000197223,0.220153846,0.000151904,0.220153846,5.56E-05,1.431,0.25,1.431,-0.921875,1.431,0.25,1.431,13.19083977,1.431,13.19083977,1.431,2.44274807
0.221192308,-0.000350805,0.221192308,-0.000175402,0.221192308,0.000254963,0.221192308,5.35E-05,1.43775,0.265625,1.43775,-0.96875,1.43775,0.3125,1.43775,13.679389,1.43775,13.679389,1.43775,1.95419848
0.222230769,-0.000478202,0.222230769,-0.000156603,0.222230769,0.000322606,0.222230769,-0.000111955,1.4445,0.234375,1.4445,-0.859375,1.4445,0.359375,1.4445,16.12213707,1.4445,13.19083977,1.4445,2.931297779
0.223269231,-0.00052285,0.223269231,-0.000417273,0.223269231,0.000355673,0.223269231,-5.12E-05,1.45125,0.203125,1.45125,-0.890625,1.45125,0.203125,1.45125,15.63358784,1.45125,14.65648842,1.45125,3.41984725
0.224307692,-0.000573541,0.224307692,-0.00069305,0.224307692,0.000380346,0.224307692,-7.05E-06,1.458,0.265625,1.458,-0.984375,1.458,0.21875,1.458,15.1450386,1.458,14.65648842,1.458,1.46564889
0.225346154,-0.000575891,0.225346154,-0.000576898,0.225346154,0.00038555,0.225346154,0.000183459,1.46475,0.296875,1.46475,-0.890625,1.46475,0.234375,1.46475,16.61068726,1.46475,14.16793919,1.46475,3.908396959
0.226384615,-0.000530236,0.226384615,-0.000454368,0.226384615,0.000405356,0.226384615,0.000415427,1.4715,0.28125,1.4715,-0.96875,1.4715,0.28125,1.4715,16.12213707,1.4715,16.12213707,1.4715,3.908396959
0.227423077,-0.000345937,0.227423077,-0.000330495,0.227423077,0.000324117,0.227423077,0.000484077,1.47825,0.25,1.47825,-0.9375,1.47825,0.375,1.47825,17.09923744,1.47825,17.58778572,1.47825,5.862595558
0.228461538,-0.000335866,0.228461538,-0.000185138,0.228461538,0.000159121,0.228461538,0.000467124,1.485,0.234375,1.485,-0.875,1.485,0.328125,1.485,18.07633591,1.485,17.09923744,1.485,7.816793919
0.2295,-0.000417777,0.2295,-0.000124376,0.2295,2.13E-05,0.2295,0.000653773,1.49175,0.234375,1.49175,-0.9375,1.49175,0.234375,1.49175,17.09923744,1.49175,18.07633591,1.49175,3.908396959
0.230538462,-0.000452689,0.230538462,-1.23E-05,0.230538462,-0.00010222,0.230538462,0.000758511,1.4985,0.296875,1.4985,-1,1.4985,0.328125,1.4985,19.54198456,1.4985,17.09923744,1.4985,5.374045849
0.231576923,-0.000380179,0.231576923,8.54E-05,0.231576923,-0.000204273,0.231576923,0.000489784,1.50525,0.328125,1.50525,-0.875,1.50525,0.40625,1.50525,20.51908302,1.50525,19.54198456,1.50525,10.25954151
0.232615385,-0.000325963,0.232615385,0.000159625,0.232615385,-0.000200916,0.232615385,0.000352987,1.512,0.234375,1.512,-0.921875,1.512,0.25,1.512,19.05343437,1.512,21.98473358,1.512,7.816793919
0.233653846,-0.000332509,0.233653846,0.000175402,0.233653846,-5.67E-05,0.233653846,0.000213672,1.51875,0.265625,1.51875,-1.03125,1.51875,0.21875,1.51875,20.51908302,1.51875,19.54198456,1.51875,6.351145267
0.234692308,-0.000120516,0.234692308,0.000179095,0.234692308,4.35E-05,0.234692308,3.41E-05,1.5255,0.328125,1.5255,-0.953125,1.5255,0.234375,1.5255,21.4961834,1.5255,21.4961834,1.5255,9.770992279
0.235730769,0.000112963,0.235730769,0.000212665,0.235730769,0.000117159,0.235730769,-9.92E-05,1.53225,0.234375,1.53225,-1.03125,1.53225,0.328125,1.53225,21.98473358,1.53225,21.4961834,1.53225,10.25954151
0.236769231,0.000281315,0.236769231,0.000238178,0.236769231,0.000179767,0.236769231,-0.000200244,1.539,0.25,1.539,-0.984375,1.539,0.4375,1.539,23.93893051,1.539,20.51908302,1.539,11.23664093
0.237807692,0.000452354,0.237807692,0.000187823,0.237807692,0.000224582,0.237807692,-0.000353323,1.54575,0.21875,1.54575,-0.984375,1.54575,0.28125,1.54575,22.96183205,1.54575,20.51908302,1.54575,11.72519112
0.238846154,0.000584955,0.238846154,0.000139483,0.238846154,0.000295247,0.238846154,-0.000322438,1.5525,0.34375,1.5525,-1.015625,1.5525,0.21875,1.5525,21.4961834,1.5525,19.54198456,1.5525,7.816793919
0.239884615,0.000655787,0.239884615,9.18E-05,0.239884615,0.00041912,0.239884615,-0.000282826,1.55925,0.3125,1.55925,-1.109375,1.55925,0.359375,1.55925,21.98473358,1.55925,20.51908302,1.55925,9.282443047
0.240923077,0.000675761,0.240923077,9.63E-05,0.240923077,0.000612818,0.240923077,-0.000382528,1.566,0.234375,1.566,-1,1.566,0.375,1.566,23.93893051,1.566,19.54198456,1.566,10.7480917
0.241961538,0.000703792,0.241961538,0.000129412,0.241961538,0.000513787,0.241961538,-0.000416434,1.57275,0.140625,1.57275,-1.046875,1.57275,0.296875,1.57275,21.4961834,1.57275,20.03053474,1.57275,7.328244209
0.243,0.000732998,0.243,0.000136126,0.243,0.000166003,0.243,-0.000415091,1.5795,0.171875,1.5795,-1.078125,1.5795,0.328125,1.5795,24.91603088,1.5795,16.61068726,1.5795,2.44274807
0.244038462,0.000709163,0.244038462,0.000133776,0.244038462,-9.84E-05,0.244038462,-0.000399481,1.58625,0.15625,1.58625,-1.046875,1.58625,0.328125,1.58625,29.31297684,1.58625,13.679389,1.58625,-1.95419848
0.245076923,0.000661662,0.245076923,0.000140826,0.245076923,-0.000319585,0.245076923,-0.000428183,1.593,0.15625,1.593,-1.09375,1.593,0.359375,1.593,34.19847488,1.593,11.23664093,1.593,-3.41984725
0.246115385,0.000606775,0.246115385,0.000122026,0.246115385,-0.000490623,0.246115385,-0.000292897,1.59975,0.28125,1.59975,-1.390625,1.59975,0.671875,1.59975,51.29771042,1.59975,3.41984725,1.59975,-14.16793919
0.247153846,0.000544167,0.247153846,5.66E-05,0.247153846,-0.000616175,0.247153846,-0.00020763,1.6065,0.28125,1.6065,-0.765625,1.6065,0.296875,1.6065,53.25190735,1.6065,-0.48854962,1.6065,-20.03053474
0.248192308,0.00047451,0.248192308,4.08E-05,0.248192308,-0.000687846,0.248192308,-0.000337545,1.61325,0.234375,1.61325,-1.078125,1.61325,0.21875,1.61325,48.8549614,1.61325,7.328244209,1.61325,-12.21374035
0.249230769,0.000413245,0.249230769,7.37E-05,0.249230769,-0.000720912,0.249230769,-0.000268391,1.62,0.40625,1.62,-1.078125,1.62,0.375,1.62,57.6488533,1.62,8.305343628,1.62,-6.8396945
0.250269231,0.000367086,0.250269231,7.13E-05,0.250269231,-0.000729473,0.250269231,-0.000223072,1.62675,0.390625,1.62675,-1,1.62675,0.4375,1.62675,58.1374054,1.62675,15.63358784,1.62675,-4.88549614
0.251307692,0.000322774,0.251307692,5.09E-05,0.251307692,-0.000717891,0.251307692,-0.00017171,1.6335,0.3125,1.6335,-1.125,1.6335,0.3125,1.6335,60.58015442,1.6335,17.09923744,1.6335,-7.816793919
0.252346154,0.000259327,0.252346154,-1.19E-05,0.252346154,-0.000694057,0.252346154,-0.000119844,1.64025,0.21875,1.64025,-1.171875,1.64025,0.203125,1.64025,64,1.64025,19.54198456,1.64025,-9.770992279
0.253384615,0.000191852,0.253384615,-4.45E-05,0.253384615,-0.000660151,0.253384615,-7.67E-05,1.647,-0.03125,1.647,-1.125,1.647,0.328125,1.647,69.8625946,1.647,18.07633591,1.647,-10.25954151
0.254423077,0.000117327,0.254423077,-2.03E-05,0.254423077,-0.000617853,0.254423077,-9.70E-05,1.65375,0.34375,1.65375,-1.375,1.65375,0.5625,1.65375,70.35114288,1.65375,10.25954151,1.65375,-1.46564889
0.255461538,7.64E-05,0.255461538,-1.51E-06,0.255461538,-0.000571023,0.255461538,-0.000154589,1.6605,0.640625,1.6605,-1.390625,1.6605,0.3125,1.6605,81.09923553,1.6605,10.25954151,1.6605,-1.46564889
0.2565,3.68E-05,0.2565,2.52E-06,0.2565,-0.000507744,0.2565,-5.62E-05,1.66725,0.734375,1.66725,-1.34375,1.66725,0.1875,1.66725,86.96183014,1.66725,17.58778572,1.66725,-14.16793919
0.257538462,5.04E-07,0.257538462,-6.21E-06,0.257538462,-0.000452689,0.257538462,-4.08E-05,1.674,0.65625,1.674,-1.53125,1.674,0.453125,1.674,89.89312744,1.674,32.24427414,1.674,-15.63358784
0.258576923,-2.30E-05,0.258576923,-2.52E-06,0.258576923,-0.000404181,0.258576923,-2.70E-05,1.68075,0.71875,1.68075,-1.75,1.68075,0.578125,1.68075,102.5954208,1.68075,41.03816605,1.68075,-18.07633591
0.259615385,-3.16E-05,0.259615385,7.05E-06,0.259615385,-0.000356008,0.259615385,-4.48E-05,1.6875,0.734375,1.6875,-1.671875,1.6875,0.53125,1.6875,119.2061081,1.6875,54.717556,1.6875,-28.33587837
0.260653846,-4.85E-05,0.260653846,1.93E-05,0.260653846,-0.00029189,0.260653846,-2.77E-05,1.69425,0.71875,1.69425,-1.875,1.69425,0.59375,1.69425,128,1.69425,65.95420074,1.69425,-33.70992279
0.261692308,-3.59E-05,0.261692308,3.44E-05,0.261692308,-0.000229786,0.261692308,-1.64E-05,1.701,0.75,1.701,-2,1.701,0.609375,1.701,143.1450348,1.701,75.23664093,1.701,-42.99236679
