Model Outputs,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,,,,,,,,,,,,,,,,,,,,,,
,,Id_5:LPelvisAngles_M,,,Id_5:LHipAngles_M,,,Id_5:LKneeAngles_M,,,Id_5:LAnkleAngles_M,,,Id_5:RPelvisAngles_M,,,Id_5:RHipAngles_M,,,Id_5:RKneeAngles_M,,,Id_5:RAnkleAngles_M,,
101,0,9.47567,-1.59699,0.834625,49.507,-3.00353,-15,82.7867,-12.1934,-13.5831,7.08029,-2.37668,10.1552,9.47567,1.59699,-0.834625,-1.14738,3.0287,-12.8403,15.9663,0.0247811,-13.8345,8.69985,-8.67832,28.6964
102,0,9.3434,-1.20513,0.0588013,49.3408,-1.85662,-15.1774,79.6159,-12.5432,-13.414,7.38811,-2.35367,10.0465,9.3434,1.20513,-0.0588013,-2.9623,2.59225,-13.2171,14.3876,0.287835,-16.027,6.24247,-9.4506,30.8135
103,0,9.2299,-0.809358,-0.72296,49.0409,-0.710304,-15.3275,76.2525,-12.8405,-13.2572,7.67648,-2.36364,10.0936,9.2299,0.809358,0.72296,-4.70699,2.19096,-13.7325,12.8738,0.486812,-18.1999,3.40649,-10.268,32.9523
104,0,9.13466,-0.413989,-1.50222,48.6173,0.42012,-15.4642,72.7151,-13.0931,-13.128,7.9516,-2.41353,10.3291,9.13466,0.413989,1.50222,-6.36831,1.82441,-14.3838,11.4501,0.626804,-20.2938,0.154701,-11.0999,35.0223
105,0,9.05872,-0.0240816,-2.27036,48.0799,1.52035,-15.5746,69.021,-13.2815,-13.0203,8.21519,-2.5041,10.7558,9.05872,0.0240816,2.27036,-7.92945,1.4914,-15.163,10.1448,0.713088,-22.2529,-3.53072,-11.9053,36.9264
106,0,8.99827,0.355132,-3.0183,47.4347,2.57522,-15.656,65.1899,-13.394,-12.9226,8.46956,-2.63442,11.3676,8.99827,-0.355132,3.0183,-9.37786,1.18957,-16.0563,8.98676,0.750982,-24.023,-7.63613,-12.6328,38.5639
107,0,8.9551,0.71931,-3.73791,46.6998,3.57202,-15.7129,61.2529,-13.4267,-12.8492,8.71901,-2.8083,12.1796,8.9551,-0.71931,3.73791,-10.6948,0.914532,-17.0446,8.00577,0.744222,-25.5583,-12.0981,-13.2281,39.8474
108,0,8.92811,1.06304,-4.42001,45.8895,4.4964,-15.757,57.2388,-13.3794,-12.7975,8.96688,-3.02617,13.19,8.92811,-1.06304,4.42001,-11.8659,0.662487,-18.1021,7.23016,0.694178,-26.8189,-16.7884,-13.6429,40.7127
109,0,8.90893,1.38275,-5.05818,45.0077,5.33979,-15.7732,53.1765,-13.2308,-12.7525,9.21177,-3.28152,14.3634,8.90893,-1.38275,5.05818,-12.8848,0.428753,-19.1999,6.68626,0.599383,-27.7753,-21.5229,-13.8484,41.1325
110,0,8.89894,1.67417,-5.64574,44.0749,6.09388,-15.7757,49.1032,-12.9873,-12.724,9.45754,-3.575,15.6965,8.89894,-1.67417,5.64574,-13.7379,0.209162,-20.3071,6.39845,0.454662,-28.4043,-26.0825,-13.8424,41.1203
111,0,8.89197,1.93408,-6.17763,43.1011,6.7541,-15.7564,45.0547,-12.6405,-12.7199,9.70199,-3.90268,17.1642,8.89197,-1.93408,6.17763,-14.4222,0.00074232,-21.3881,6.38509,0.252957,-28.6958,-30.2526,-13.6487,40.7245
112,0,8.88029,2.16079,-6.65012,42.0928,7.31987,-15.711,41.0643,-12.1911,-12.7383,9.94451,-4.2581,18.7297,8.88029,-2.16079,6.65012,-14.9391,-0.199213,-22.4125,6.6607,-0.0148582,-28.649,-33.8593,-13.3101,40.0203
113,0,8.8638,2.34837,-7.06068,41.0684,7.78986,-15.6443,37.1696,-11.6536,-12.7991,10.1835,-4.64033,20.3806,8.8638,-2.34837,7.06068,-15.2863,-0.388072,-23.348,7.23284,-0.356907,-28.2723,-36.786,-12.8729,39.0876
114,0,8.83242,2.50012,-7.40804,40.0287,8.1721,-15.545,33.4,-11.0345,-12.9007,10.4137,-5.03988,22.0685,8.83242,-2.50012,7.40804,-15.4757,-0.568897,-24.1696,8.10383,-0.779711,-27.584,-38.9779,-12.379,38.0014
115,0,8.77758,2.61535,-7.69239,38.9781,8.47327,-15.4035,29.7849,-10.3508,-13.049,10.6296,-5.44899,23.7551,8.77758,-2.61535,7.69239,-15.5203,-0.739371,-24.8578,9.27101,-1.28599,-26.6096,-40.4309,-11.8593,36.8203
116,0,8.69834,2.69147,-7.91352,37.9288,8.69858,-15.2117,26.3537,-9.62589,-13.2664,10.8285,-5.86413,25.4218,8.69834,-2.69147,7.91352,-15.4281,-0.895631,-25.3975,10.7272,-1.87373,-25.3801,-41.1753,-11.3329,35.5832
117,0,8.58965,2.73186,-8.07372,36.885,8.85857,-14.9694,23.1327,-8.88781,-13.5319,11.009,-6.27298,27.0184,8.58965,-2.73186,8.07372,-15.2148,-1.03796,-25.7821,12.4608,-2.53462,-23.9301,-41.2656,-10.8066,34.3048
118,0,8.44596,2.74045,-8.17456,35.8475,8.96273,-14.6681,20.1352,-8.15929,-13.8569,11.1602,-6.67019,28.5262,8.44596,-2.74045,8.17456,-14.8977,-1.16775,-26.0118,14.4581,-3.25562,-22.2979,-40.7726,-10.2804,32.9839
119,0,8.26695,2.71251,-8.21796,34.8245,9.01376,-14.2942,17.3819,-7.4651,-14.2327,11.2792,-7.04512,29.91,8.26695,-2.71251,8.21796,-14.4896,-1.27925,-26.0902,16.7,-4.01826,-20.521,-39.7824,-9.74719,31.6016
120,0,8.05114,2.65656,-8.20671,33.8201,9.02374,-13.8548,14.8912,-6.83182,-14.639,11.3661,-7.38803,31.1419,8.05114,-2.65656,8.20671,-14.0059,-1.37978,-26.0309,19.1666,-4.80275,-18.6435,-38.3925,-9.20031,30.1377
121,0,7.80293,2.57498,-8.14422,32.841,8.99962,-13.3417,12.6707,-6.27504,-15.0562,11.4082,-7.68697,32.1896,7.80293,-2.57498,8.14422,-13.4563,-1.47164,-25.8492,21.8324,-5.58759,-16.7115,-36.7082,-8.63445,28.5733
122,0,7.5214,2.46646,-8.03197,31.8886,8.9423,-12.7559,10.729,-5.80885,-15.4637,11.399,-7.93313,33.0342,7.5214,-2.46646,8.03197,-12.8535,-1.55358,-25.561,24.6705,-6.35377,-14.7779,-34.8387,-8.04969,26.9038
123,0,7.2143,2.33995,-7.87469,30.9717,8.86243,-12.1123,9.07443,-5.44319,-15.8351,11.3326,-8.11989,33.664,7.2143,-2.33995,7.87469,-12.2043,-1.63408,-25.1859,27.6498,-7.08327,-12.8963,-32.8855,-7.45074,25.1385
124,0,6.8863,2.19583,-7.67473,30.0939,8.76058,-11.4182,7.70758,-5.17836,-16.1549,11.1973,-8.24401,34.0774,6.8863,-2.19583,7.67473,-11.5145,-1.71366,-24.7398,30.7389,-7.76206,-11.1233,-30.9382,-6.8484,23.3077
125,0,6.5423,2.03456,-7.43548,29.2582,8.63719,-10.6869,6.62844,-5.00999,-16.4075,10.9841,-8.30488,34.2786,6.5423,-2.03456,7.43548,-10.7901,-1.79196,-24.234,33.9068,-8.37715,-9.50761,-29.0632,-6.25489,21.4507
126,0,6.19795,1.86249,-7.16206,28.4779,8.49776,-9.94686,5.83515,-4.92904,-16.5792,10.6836,-8.30719,34.2863,6.19795,-1.86249,7.16206,-10.0257,-1.87561,-23.6814,37.1231,-8.91857,-8.08871,-27.3091,-5.6832,19.6141
127,0,5.85303,1.68141,-6.85763,27.7494,8.3412,-9.22166,5.31847,-4.92118,-16.6679,10.2876,-8.25915,34.1276,5.85303,-1.68141,6.85763,-9.229,-1.96509,-23.0896,40.3623,-9.37886,-6.8915,-25.6998,-5.1446,17.8428
128,0,5.52485,1.50047,-6.52937,27.0858,8.17599,-8.54008,5.07151,-4.97077,-16.6699,9.79287,-8.16908,33.8283,5.52485,-1.50047,6.52937,-8.39151,-2.06982,-22.4674,43.6002,-9.75127,-5.92518,-24.2449,-4.64705,16.1731
129,0,5.21568,1.31939,-6.18196,26.4856,7.99953,-7.92398,5.08156,-5.06112,-16.5884,9.19618,-8.04606,33.4161,5.21568,-1.31939,6.18196,-7.51545,-2.18908,-21.8208,46.8181,-10.0334,-5.18477,-22.9393,-4.19601,14.6336
130,0,4.94369,1.14805,-5.82317,25.9638,7.82097,-7.40197,5.33334,-5.17651,-16.4315,8.50425,-7.90195,32.9281,4.94369,-1.14805,5.82317,-6.58769,-2.33382,-21.1593,50.0004,-10.2251,-4.64928,-21.7689,-3.79302,13.2388
131,0,4.71389,0.986327,-5.4601,25.5226,7.6399,-6.99126,5.8156,-5.30513,-16.1954,7.73091,-7.74127,32.3773,4.71389,-0.986327,5.4601,-5.60451,-2.50406,-20.49,53.1359,-10.3292,-4.29152,-20.7132,-3.43782,11.9955
132,0,4.52916,0.844746,-5.10083,25.1623,7.46624,-6.70287,6.51426,-5.4373,-15.8794,6.90085,-7.56718,31.7727,4.52916,-0.844746,5.10083,-4.56455,-2.71017,-19.8232,56.2157,-10.3516,-4.07452,-19.7486,-3.12742,10.8991
133,0,4.40606,0.725294,-4.75432,24.8982,7.30515,-6.53961,7.4185,-5.5684,-15.4758,6.05319,-7.37917,31.1104,4.40606,-0.725294,4.75432,-3.4494,-2.95535,-19.1706,59.234,-10.3026,-3.96284,-18.8533,-2.85868,9.94293
134,0,4.3398,0.638894,-4.42894,24.7241,7.16903,-6.49414,8.51362,-5.69642,-14.9796,5.23224,-7.1746,30.3789,4.3398,-0.638894,4.42894,-2.26138,-3.24938,-18.5415,62.1865,-10.1922,-3.91963,-18.005,-2.62692,9.11367
135,0,4.33685,0.587957,-4.13325,24.645,7.06508,-6.54745,9.79066,-5.82221,-14.3728,4.49789,-6.94588,29.5474,4.33685,-0.587957,4.13325,-0.989845,-3.59444,-17.9448,65.0703,-10.0326,-3.91105,-17.1851,-2.42731,8.39624
136,0,4.39666,0.579578,-3.87544,24.6599,7.0064,-6.67591,11.2411,-5.95033,-13.6398,3.91099,-6.68551,28.5835,4.39666,-0.579578,3.87544,0.370146,-3.99681,-17.3894,67.8829,-9.83703,-3.91018,-16.3808,-2.25575,7.77736
137,0,4.5185,0.618841,-3.66273,24.767,7.00497,-6.85215,12.8547,-6.08534,-12.7691,3.52488,-6.38814,27.46,4.5185,-0.618841,3.66273,1.82355,-4.46053,-16.8811,70.6223,-9.61841,-3.89527,-15.5819,-2.10827,7.24387
138,0,4.69641,0.711421,-3.50093,24.9585,7.07378,-7.05032,14.6185,-6.23268,-11.7586,3.37813,-6.05167,26.1598,4.69641,-0.711421,3.50093,3.37111,-4.99068,-16.423,73.2866,-9.38842,-3.84682,-14.7826,-1.98063,6.78103
139,0,4.9259,0.862699,-3.3939,25.2271,7.22474,-7.25135,16.5136,-6.39682,-10.6242,3.48627,-5.68083,24.6915,4.9259,-0.862699,3.3939,5.01572,-5.592,-16.0163,75.8741,-9.15947,-3.7559,-13.9805,-1.87022,6.37998
140,0,5.20029,1.07642,-3.34391,25.5611,7.46692,-7.44476,18.5145,-6.58156,-9.39701,3.84394,-5.28573,23.0872,5.20029,-1.07642,3.34391,6.75626,-6.26717,-15.6546,78.3808,-8.93835,-3.61128,-13.176,-1.77292,6.02596
141,0,5.51151,1.35553,-3.35007,25.944,7.8054,-7.63093,20.5884,-6.78865,-8.11581,4.4295,-4.87921,21.3946,5.51151,-1.35553,3.35007,8.59164,-7.01846,-15.331,80.8038,-8.73356,-3.41136,-12.3718,-1.68651,5.71119
142,0,5.85128,1.69996,-3.40931,26.3558,8.23946,-7.81675,22.6966,-7.0182,-6.8304,5.21269,-4.4765,19.6772,5.85128,-1.69996,3.40931,10.5177,-7.84378,-15.0308,83.1364,-8.54702,-3.15826,-11.5718,-1.60898,5.42846
143,0,6.2111,2.10764,-3.51656,26.7723,8.76324,-8.01454,24.795,-7.26899,-5.58876,6.15613,-4.09284,18.0053,6.2111,-2.10764,3.51656,12.5293,-8.73828,-14.7384,85.3714,-8.38023,-2.85986,-10.7813,-1.53937,5.17435
144,0,6.58329,2.57173,-3.66504,27.1676,9.3633,-8.23788,26.8383,-7.53886,-4.432,7.22495,-3.74068,16.4414,6.58329,-2.57173,3.66504,14.6201,-9.69047,-14.4357,87.4994,-8.23117,-2.52509,-10.0044,-1.47644,4.94447
145,0,6.96128,3.08064,-3.84687,27.5148,10.02,-8.49849,28.7803,-7.82537,-3.38936,8.38398,-3.42953,15.0379,6.96128,-3.08064,3.84687,16.7823,-10.6825,-14.1057,89.5083,-8.09577,-2.17231,-9.24582,-1.42093,4.74155
146,0,7.33877,3.61893,-4.05412,27.787,10.7086,-8.80519,30.5782,-8.12611,-2.48008,9.6031,-3.1664,13.8359,7.33877,-3.61893,4.05412,19.0054,-11.6911,-13.7333,91.3849,-7.96689,-1.81916,-8.50886,-1.3732,4.56694
147,0,7.7096,4.16821,-4.27673,27.9585,11.4006,-9.1634,32.1939,-8.43981,-1.70331,10.8536,-2.95385,12.8556,7.7096,-4.16821,4.27673,21.277,-12.688,-13.3077,93.115,-7.83856,-1.48469,-7.79478,-1.33369,4.42236
148,0,8.06673,4.70814,-4.50443,28.0042,12.0661,-9.57124,33.5956,-8.76308,-1.0478,12.1125,-2.79098,12.099,8.06673,-4.70814,4.50443,23.5802,-13.6416,-12.8227,94.6837,-7.70284,-1.18339,-7.10246,-1.30179,4.30561
149,0,8.40399,5.21923,-4.72433,27.9036,12.6757,-10.0246,34.7597,-9.09224,-0.488037,13.3605,-2.67341,11.5501,8.40399,-5.21923,4.72433,25.8975,-14.5203,-12.2767,96.0759,-7.55373,-0.924373,-6.43015,-1.27559,4.20967
150,0,8.71377,5.68443,-4.92377,27.6392,13.2043,-10.5162,35.6704,-9.42234,-0.000463108,14.5814,-2.59626,11.1887,8.71377,-5.68443,4.92377,28.2081,-15.2947,-11.6756,97.2783,-7.38787,-0.713804,-5.77578,-1.2526,4.12547
151,0,8.98804,6.08965,-5.0899,27.1981,13.632,-11.0318,36.3204,-9.7444,0.436169,15.7612,-2.55334,10.9873,8.98804,-6.08965,5.0899,30.4891,-15.9388,-11.0291,98.2778,-7.20268,-0.55269,-5.13708,-1.22934,4.04024
152,0,9.221,6.42622,-5.21126,26.5743,13.9467,-11.5573,36.7096,-10.0482,0.833672,16.8881,-2.53946,10.922,9.221,-6.42622,5.21126,32.7193,-16.4346,-10.3506,99.0642,-6.99779,-0.437619,-4.51233,-1.20179,3.93929
153,0,9.40779,6.68803,-5.27853,25.768,14.1424,-12.0775,36.8439,-10.3229,1.19608,17.9509,-2.54998,10.9715,9.40779,-6.68803,5.27853,34.879,-16.7686,-9.65719,99.6297,-6.77506,-0.365101,-3.90136,-1.16634,3.80934
154,0,9.54617,6.87327,-5.28516,24.7853,14.2197,-12.575,36.7359,-10.5548,1.52199,18.9398,-2.58019,11.1133,9.54617,-6.87327,5.28516,36.9515,-16.9354,-8.96986,99.9688,-6.54043,-0.336413,-3.30462,-1.12134,3.64434
155,0,9.63816,6.98305,-5.22723,23.641,14.1847,-13.0357,36.4024,-10.7323,1.79982,19.8444,-2.62696,11.3326,9.63816,-6.98305,5.22723,38.9254,-16.935,-8.30511,100.079,-6.29751,-0.35352,-2.72469,-1.06615,3.4419
156,0,9.68821,7.02016,-5.10331,22.3541,14.0473,-13.446,35.8633,-10.8452,2.01274,20.6551,-2.68803,11.6185,9.68821,-7.02016,5.10331,40.7932,-16.7715,-7.6827,99.9589,-6.0551,-0.42903,-2.1644,-1.0035,3.212
157,0,9.70382,6.98759,-4.91479,20.948,13.8194,-13.7905,35.1424,-10.8843,2.14913,21.3621,-2.75926,11.9511,9.70382,-6.98759,4.91479,42.5507,-16.4518,-7.11615,99.6098,-5.81783,-0.574153,-1.62618,-0.936837,2.96721
158,0,9.69468,6.89001,-4.6639,19.4485,13.5143,-14.0604,34.2632,-10.8452,2.19131,21.9556,-2.83881,12.3216,9.69468,-6.89001,4.6639,44.1978,-15.9854,-6.62591,99.0334,-5.60103,-0.810918,-1.1129,-0.872919,2.73242
159,0,9.67206,6.73151,-4.35447,17.881,13.1451,-14.2444,33.2483,-10.725,2.12355,22.4256,-2.92442,12.7192,9.67206,-6.73151,4.35447,45.7356,-15.3826,-6.22083,98.2321,-5.41123,-1.15937,-0.627876,-0.819316,2.53544
160,0,9.64608,6.51625,-3.99014,16.2682,12.7238,-14.3414,32.1188,-10.5288,1.93743,22.7635,-3.01441,13.1357,9.64608,-6.51625,3.99014,47.1649,-14.6542,-5.91342,97.208,-5.26123,-1.63817,-0.173495,-0.784098,2.40599
161,0,9.62635,6.24915,-3.57541,14.6288,12.2611,-14.3497,30.8914,-10.2607,1.62778,22.9578,-3.1074,13.5646,9.62635,-6.24915,3.57541,48.4841,-13.8126,-5.6986,95.9602,-5.14864,-2.25136,0.248525,-0.772965,2.36506
162,0,9.62208,5.9347,-3.1147,12.9795,11.7662,-14.2759,29.5811,-9.93068,1.19466,22.9991,-3.20286,14.0032,9.62208,-5.9347,3.1147,49.6952,-12.8694,-5.5915,94.4929,-5.09414,-3.00766,0.63748,-0.792788,2.43793
163,0,9.63914,5.57794,-2.6121,11.331,11.2467,-14.1271,28.1986,-9.54755,0.637855,22.8766,-3.30169,14.4555,9.63914,-5.57794,2.6121,50.7955,-11.8367,-5.58935,92.8075,-5.10183,-3.89986,0.992614,-0.847734,2.63988
164,0,9.68133,5.18352,-2.07209,9.69097,10.7086,-13.9135,26.7531,-9.12197,-0.0404583,22.5801,-3.4056,14.9291,9.68133,-5.18352,2.07209,51.78,-10.7264,-5.68844,90.9035,-5.17503,-4.90206,1.31305,-0.937699,2.97038
165,0,9.75102,4.75588,-1.49924,8.06548,10.1561,-13.6496,25.2539,-8.66508,-0.831079,22.1001,-3.51622,15.4309,9.75102,-4.75588,1.49924,52.6445,-9.54985,-5.89261,88.7839,-5.32601,-5.99265,1.60101,-1.06413,3.43447
166,0,9.84804,4.29957,-0.898661,6.45784,9.59363,-13.3466,23.7095,-8.18739,-1.72925,21.4286,-3.63642,15.9734,9.84804,-4.29957,0.898661,53.3816,-8.31929,-6.18742,86.4489,-5.54735,-7.12942,1.85929,-1.22376,4.01981
167,0,9.97042,3.81806,-0.274815,4.87055,9.02285,-13.0228,22.1296,-7.70019,-2.7248,20.5578,-3.76925,16.5693,9.97042,-3.81806,0.274815,53.9836,-7.04548,-6.57092,83.8998,-5.84334,-8.26848,2.0899,-1.413,4.71253
168,0,10.1151,3.31507,0.366673,3.30519,8.44587,-12.6957,20.5242,-7.21457,-3.80907,19.4825,-3.91878,17.2357,10.1151,-3.31507,-0.366673,54.445,-5.73975,-7.03049,81.143,-6.20706,-9.37816,2.29876,-1.63118,5.50942
169,0,10.2782,2.79323,1.02042,1.764,7.86345,-12.387,18.9053,-6.74196,-4.97217,18.1987,-4.08973,17.9916,10.2782,-2.79323,-1.02042,54.7566,-4.41366,-7.55039,78.179,-6.62397,-10.4063,2.48886,-1.87193,6.38619
170,0,10.4538,2.2554,1.68125,0.248456,7.27661,-12.1197,17.2869,-6.29262,-6.207,16.702,-4.28769,18.8587,10.4538,-2.2554,-1.68125,54.913,-3.07834,-8.11768,75.0167,-7.0822,-11.3298,2.66684,-2.1357,7.3432
171,0,10.6373,1.70396,2.34363,-1.238,6.68535,-11.9167,15.6851,-5.87441,-7.49998,14.9884,-4.51715,19.8524,10.6373,-1.70396,-2.34363,54.9089,-1.74664,-8.71595,71.6637,-7.56129,-12.1209,2.83739,-2.42083,8.37287
172,0,10.8223,1.14104,3.00293,-2.69103,6.08986,-11.8027,14.1194,-5.49441,-8.84015,13.0547,-4.78321,20.9888,10.8223,-1.14104,-3.00293,54.742,-0.430438,-9.33418,68.1338,-8.04447,-12.7715,3.00699,-2.72983,9.48243
173,0,11.0039,0.569299,3.65429,-4.10448,5.4909,-11.8001,12.6116,-5.15749,-10.2133,10.8967,-5.08975,22.2764,11.0039,-0.569299,-3.65429,54.4121,0.856902,-9.95743,64.4443,-8.50749,-13.2824,3.18264,-3.06602,10.6811
174,0,11.1761,-0.00855714,4.2932,-5.47156,4.88935,-11.9282,11.1868,-4.86544,-11.599,8.51051,-5.43766,23.709,11.1761,0.00855714,-4.2932,53.9212,2.10191,-10.5706,60.6177,-8.92336,-13.661,3.37469,-3.43251,11.9768
175,0,11.3342,-0.589625,4.91675,-6.78315,4.28643,-12.2013,9.87274,-4.61869,-12.9792,5.89403,-5.82625,25.2716,11.3342,0.589625,-4.91675,53.2739,3.29293,-11.1575,56.6808,-9.26349,-13.922,3.59109,-3.8317,13.3735
176,0,11.4733,-1.17063,5.52141,-8.02963,3.6836,-12.6296,8.69962,-4.41537,-14.3246,3.04921,-6.24908,26.9263,11.4733,1.17063,-5.52141,52.4808,4.41869,-11.7177,52.6713,-9.51346,-14.0944,3.844,-4.26967,14.8866
177,0,11.5902,-1.7477,6.10422,-9.1992,3.08357,-13.2121,7.69937,-4.25471,-15.6073,-0.0147279,-6.6954,28.6205,11.5902,1.7477,-6.10422,51.5524,5.47023,-12.2328,48.6259,-9.64466,-14.1973,4.13954,-4.74395,16.5007
178,0,11.68,-2.31636,6.6622,-10.2811,2.48935,-13.9426,6.90657,-4.13616,-16.795,-3.27447,-7.14926,30.2875,11.68,2.31636,-6.6622,50.503,6.44115,-12.6957,44.5907,-9.64441,-14.2617,4.49225,-5.25492,18.2087
179,0,11.7414,-2.87134,7.19262,-11.2607,1.90403,-14.8069,6.35564,-4.06088,-17.8524,-6.68691,-7.58926,31.8498,11.7414,2.87134,-7.19262,49.3488,7.32848,-13.088,40.6083,-9.49774,-14.3011,4.90543,-5.79214,19.9676
180,0,11.7736,-3.40618,7.69215,-12.1246,1.33196,-15.7797,6.08017,-4.03319,-18.7469,-10.1819,-7.99125,33.2312,11.7736,3.40618,-7.69215,48.1131,8.13107,-13.4062,36.7292,-9.21093,-14.3451,5.38695,-6.35063,21.7537
181,0,11.7715,-3.91394,8.1572,-12.865,0.777354,-16.8332,6.10979,-4.05907,-19.4502,-13.6645,-8.33253,34.3697,11.7715,3.91394,-8.1572,46.8123,8.84988,-13.6273,32.9977,-8.78694,-14.4124,5.93553,-6.91587,23.5155
182,0,11.7358,-4.3867,8.5853,-13.4716,0.245123,-17.9345,6.46879,-4.1466,-19.9336,-17.014,-8.59231,35.2155,11.7358,4.3867,-8.5853,45.4702,9.48739,-13.7329,29.4552,-8.24216,-14.5181,6.54432,-7.47167,25.2011
183,0,11.6648,-4.81545,8.972,-13.94,-0.259496,-19.0503,7.17331,-4.30399,-20.1825,-20.1017,-8.75983,35.7515,11.6648,4.81545,-8.972,44.1083,10.0439,-13.7093,26.1381,-7.60307,-14.6737,7.20373,-8.00155,26.764
184,0,11.5507,-5.19526,9.31532,-14.2763,-0.733534,-20.1504,8.23115,-4.53825,-20.1896,-22.8063,-8.83184,35.9796,11.5507,5.19526,-9.31532,42.7405,10.5238,-13.5432,23.0758,-6.90116,-14.8905,7.89645,-8.48978,28.1652
185,0,11.4011,-5.51227,9.61216,-14.4743,-1.16812,-21.2047,9.64239,-4.85396,-19.9578,-25.029,-8.8129,35.9198,11.4011,5.51227,-9.61216,41.3936,10.9237,-13.2212,20.2892,-6.17022,-15.173,8.60301,-8.92117,29.3723
186,0,11.2067,-5.76304,9.86037,-14.5497,-1.56001,-22.1908,11.3977,-5.25283,-19.4974,-26.7047,-8.7116,35.598,11.2067,5.76304,-9.86037,40.076,11.2454,-12.7508,17.7978,-5.44884,-15.5103,9.30698,-9.28358,30.3636
187,0,10.9701,-5.94069,10.0576,-14.5094,-1.90483,-23.0892,13.4816,-5.73143,-18.8292,-27.809,-8.53829,35.0411,10.9701,5.94069,-10.0576,38.8018,11.4876,-12.1267,15.6061,-4.76397,-15.9068,9.98176,-9.57002,31.1325
188,0,10.6907,-6.04119,10.2029,-14.3662,-2.19852,-23.8886,15.872,-6.28258,-17.9718,-28.3517,-8.30021,34.2632,10.6907,6.04119,-10.2029,37.5789,11.6495,-11.3549,13.7193,-4.13988,-16.3491,10.6099,-9.77441,31.6733
189,0,10.3726,-6.05901,10.2954,-14.1295,-2.4356,-24.5815,18.5412,-6.89642,-16.9544,-28.3801,-8.00466,33.2765,10.3726,6.05901,-10.2954,36.4162,11.7277,-10.4474,12.1361,-3.59328,-16.8251,11.1731,-9.89687,31.9941
190,0,10.0131,-5.99764,10.3348,-13.8182,-2.61634,-25.1657,21.4579,-7.55996,-15.8026,-27.9602,-7.65553,32.0806,10.0131,5.99764,-10.3348,35.3112,11.7233,-9.4296,10.8509,-3.13291,-17.3196,11.6589,-9.94332,32.1152
191,0,9.61905,-5.86065,10.3234,-13.4403,-2.74245,-25.648,24.5888,-8.25941,-14.5481,-27.1806,-7.25793,30.6783,9.61905,5.86065,-10.3234,34.2683,11.6381,-8.32522,9.85675,-2.75873,-17.8186,12.0579,-9.9213,32.0579
192,0,9.19981,-5.65001,10.2642,-13.0004,-2.81361,-26.0333,27.8998,-8.98058,-13.2256,-26.1347,-6.81793,29.0761,9.19981,5.65001,-10.2642,33.291,11.4718,-7.16425,9.14318,-2.46391,-18.3072,12.3647,-9.84203,31.8507
193,0,8.75964,-5.37784,10.1604,-12.5082,-2.83841,-26.332,31.3566,-9.70889,-11.871,-24.9154,-6.34332,27.2886,8.75964,5.37784,-10.1604,32.3766,11.231,-5.98521,8.69166,-2.23625,-18.7844,12.5759,-9.72414,31.5409
194,0,8.30664,-5.05111,10.017,-11.9658,-2.82113,-26.5532,34.9266,-10.4306,-10.5308,-23.6088,-5.84595,25.3498,8.30664,5.05111,-10.017,31.5248,10.9192,-4.82522,8.48883,-2.06186,-19.2373,12.6946,-9.58139,31.1628
195,0,7.85535,-4.68166,9.84038,-11.3685,-2.77205,-26.7056,38.5797,-11.1314,-9.24558,-22.2819,-5.33767,23.3004,7.85535,4.68166,-9.84038,30.7418,10.5455,-3.72544,8.51289,-1.92588,-19.6679,12.7165,-9.43271,30.7655
196,0,7.41651,-4.2823,9.63733,-10.7129,-2.7014,-26.7964,42.2874,-11.7967,-8.05727,-20.9877,-4.83069,21.1897,7.41651,4.2823,-9.63733,30.0288,10.1204,-2.72512,8.74346,-1.81533,-20.0714,12.6442,-9.29284,30.3887
197,0,6.99689,-3.86812,9.4145,-9.99873,-2.62155,-26.8292,46.0247,-12.4108,-7.00914,-19.759,-4.33809,19.078,6.99689,3.86812,-9.4145,29.3842,9.65658,-1.86449,9.15489,-1.72036,-20.4493,12.4723,-9.17817,30.0774
198,0,6.6139,-3.44482,9.1793,-9.21162,-2.53761,-26.8066,49.7686,-12.9583,-6.13218,-18.6165,-3.87002,17.019,6.6139,3.44482,-9.1793,28.8181,9.16123,-1.17188,9.72726,-1.63473,-20.7917,12.1998,-9.09648,29.8544
199,0,6.2716,-3.0302,8.93822,-8.35091,-2.46389,-26.7322,53.4985,-13.4267,-5.45134,-17.5665,-3.43603,15.0674,6.2716,3.0302,-8.93822,28.3281,8.65076,-0.674562,10.4381,-1.55569,-21.0905,11.8238,-9.05425,29.7387
200,0,5.98656,-2.62834,8.6972,-7.40068,-2.40451,-26.6058,57.1956,-13.8025,-4.98541,-16.6085,-3.04388,13.2718,5.98656,2.62834,-8.6972,27.9256,8.13167,-0.385026,11.2675,-1.48324,-21.3289,11.3413,-9.05042,29.7282
201,0,5.76377,-2.24738,8.46133,-6.35585,-2.36529,-26.4304,60.8424,-14.0787,-4.74449,-15.7372,-2.70043,11.6764,5.76377,2.24738,-8.46133,27.6127,7.61332,-0.306084,12.2026,-1.41947,-21.479,10.76,-9.07598,29.7983
202,0,5.60784,-1.89725,8.23541,-5.21114,-2.35502,-26.2091,64.4236,-14.2496,-4.73009,-14.9429,-2.41069,10.3157,5.60784,1.89725,-8.23541,27.3903,7.10727,-0.429167,13.2311,-1.36662,-21.5091,10.0923,-9.11596,29.9077
